sum_edge_lengths,mean_dependency_distance,head_initial,exp_sum_edge_lengths,mean_hierarchical_distance,n,predicted_num_crossings,exp_num_crossings,tree_diameter,avg_pause_before_token,avg_pause_before_char
31,2.38462,0.307692,65.0,1.84615,14,3.32421,17.0,5,9309.857142857143,2644.3888888888887
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
30,2.5,0.25,56.0,1.75,13,3.69004,13.6667,5,9228.0,2585.823529411765
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
59,2.45833,0.291667,208.0,2.70833,25,10.9267,74.3333,7,5523.0,1807.7395833333333
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
56,2.43478,0.304348,191.667,2.6087,24,9.40786,67.3333,7,5693.958333333333,1830.3225806451612
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
59,2.45833,0.291667,208.0,2.70833,25,10.9267,74.3333,7,5498.64,1843.5425531914893
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
59,2.45833,0.291667,208.0,2.70833,25,10.9267,74.3333,7,5498.64,1843.5425531914893
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
59,2.45833,0.291667,208.0,2.70833,25,10.9267,74.3333,7,5509.88,1835.6315789473683
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
59,2.45833,0.291667,208.0,2.70833,25,10.9267,74.3333,7,5498.64,1843.5425531914893
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
59,2.45833,0.291667,208.0,2.70833,25,10.9267,74.3333,7,5466.84,1824.3052631578948
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
47,2.76471,0.176471,107.667,2.58824,18,12.259,31.6667,5,1988.111111111111,996.25
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
47,2.76471,0.176471,107.667,2.58824,18,12.259,31.6667,5,1988.111111111111,1129.0
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1235.904761904762,618.6354166666666
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2049.5238095238096,1113.3243243243244
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1219.6190476190477,619.2421052631579
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2049.5238095238096,1113.3243243243244
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1311.6666666666667,635.2083333333334
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2049.5238095238096,1113.3243243243244
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1219.6190476190477,619.2421052631579
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2049.5238095238096,1113.3243243243244
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1267.857142857143,625.625
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2049.5238095238096,1113.3243243243244
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1267.857142857143,625.625
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.35,146.667,3.55,21,7.48299,47.3333,7,2037.6190476190477,1114.4657534246576
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1267.857142857143,625.625
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2004.1904761904761,1100.4594594594594
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1219.6190476190477,619.2421052631579
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2004.1904761904761,1100.4594594594594
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1212.142857142857,613.4375
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,970.5714285714286
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2004.1904761904761,1100.4594594594594
11,2.2,0.4,11.6667,1.4,6,0.5,1.33333,3,1638.0,986.8421052631579
61,3.05,0.4,146.667,1.8,21,8.03931,46.6667,6,1212.142857142857,613.4375
60,3.15789,0.315789,133.0,1.89474,20,8.76325,37.0,5,2345.45,1161.6901408450703
36,2.76923,0.384615,65.0,1.84615,14,3.2744,18.3333,6,2965.1428571428573,1142.7627118644068
73,3.84211,0.210526,133.0,1.89474,20,16.1736,37.0,4,4127.7,1451.79012345679
123,3.41667,0.333333,456.0,3.66667,37,18.509,181.667,9,4435.027027027027,1640.275590551181
65,3.25,0.3,146.667,2.7,21,10.2628,46.0,6,2004.1904761904761,1100.4594594594594
4,1.33333,0.333333,5.0,1.33333,4,0.0,0.333333,3,6056.75,2378.5263157894738
4,1.33333,0.333333,5.0,1.33333,4,0.0,0.333333,3,6056.75,2456.9444444444443
14,2.0,0.571429,21.0,2.0,8,0.704545,4.33333,5,4707.5,2680.3636363636365
8,1.33333,0.5,16.0,2.16667,7,0.571429,3.0,5,5030.0,2687.5625
20,1.53846,0.461538,65.0,4.0,14,2.00621,20.0,8,6733.785714285715,2886.3333333333335
19,1.72727,0.454545,47.6667,3.27273,12,1.47709,13.3333,6,7265.916666666667,3085.2127659574467
32,1.88235,0.529412,107.667,4.23529,18,3.99845,35.6667,8,8789.055555555555,3143.76
28,1.75,0.5,96.0,4.125,17,3.14118,31.6667,8,9033.529411764706,3161.5068493150684
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
0,,,0.0,,1,0.0,0.0,0,4352.0,1725.0
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
0,,,0.0,,1,0.0,0.0,0,1077.0,1287.1666666666667
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
0,,,0.0,,1,0.0,0.0,0,1716.0,1348.4285714285713
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
25,2.5,0.4,40.0,1.9,11,2.31862,9.66667,4,5010.363636363636,2020.7021276595744
24,3.0,0.25,26.6667,1.625,9,0.0,3.33333,3,14021.0,5027.806451612903
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
25,2.5,0.4,40.0,1.9,11,2.31862,9.66667,4,5010.363636363636,2020.7021276595744
24,3.0,0.25,26.6667,1.625,9,0.0,3.33333,3,14021.0,5172.5
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
25,2.5,0.4,40.0,1.9,11,2.31862,9.66667,4,5010.363636363636,2020.7021276595744
71,3.73684,0.315789,133.0,2.15789,20,9.5002,42.3333,6,8770.4,3502.6
7,1.75,0.25,8.0,1.0,5,0.0,0.0,2,12904.4,4472.1578947368425
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
25,2.5,0.4,40.0,1.9,11,2.31862,9.66667,4,5010.363636363636,2020.7021276595744
71,3.73684,0.315789,133.0,2.15789,20,9.5002,42.3333,6,8770.4,3502.6
6,2.0,0.0,5.0,1.0,4,0.0,0.0,2,13420.0,4118.277777777777
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
25,2.5,0.4,40.0,1.9,11,2.31862,9.66667,4,5010.363636363636,2020.7021276595744
71,3.73684,0.315789,133.0,2.15789,20,9.5002,42.3333,6,8770.4,3502.6
7,1.75,0.25,8.0,1.0,5,0.0,0.0,2,12308.6,3592.1153846153848
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
25,2.5,0.4,40.0,1.9,11,2.31862,9.66667,4,5010.363636363636,2020.7021276595744
71,3.73684,0.315789,133.0,2.15789,20,9.5002,42.3333,6,8770.4,3502.6
9,1.8,0.4,11.6667,1.0,6,0.0,0.0,2,10920.166666666666,3592.1153846153848
40,2.5,0.5,96.0,3.8125,17,2.63423,32.0,8,9799.823529411764,3523.791044776119
25,2.5,0.4,40.0,1.9,11,2.31862,9.66667,4,5010.363636363636,2020.7021276595744
71,3.73684,0.315789,133.0,2.15789,20,9.5002,42.3333,6,8770.4,3502.6
0,,,0.0,,1,0.0,0.0,0,0.0,125.0
0,,,0.0,,1,0.0,0.0,0,8439.0,5295.5
0,,,0.0,,1,0.0,0.0,0,8439.0,5295.5
9,1.8,0.4,11.6667,1.4,6,0.0,1.66667,4,6705.5,3248.65
9,1.8,0.4,11.6667,1.4,6,0.0,1.66667,4,6705.5,3272.684210526316
37,2.05556,0.444444,120.0,3.55556,19,5.72605,40.3333,9,7272.1578947368425,3183.782608695652
37,2.05556,0.444444,120.0,3.55556,19,5.72605,40.3333,9,7272.1578947368425,3183.782608695652
77,2.75,0.392857,280.0,2.89286,29,9.67551,107.0,9,7878.068965517241,3162.669724770642
77,2.75,0.392857,280.0,2.89286,29,9.67551,107.0,9,7878.068965517241,3162.669724770642
81,2.89286,0.357143,280.0,2.89286,29,10.8613,107.0,9,7878.068965517241,3150.2272727272725
81,2.89286,0.357143,280.0,2.89286,29,10.8613,107.0,9,7878.068965517241,3150.2272727272725
93,2.90625,0.34375,362.667,2.96875,33,12.315,142.667,9,7885.636363636364,3169.68
91,2.93548,0.354839,341.0,2.93548,32,11.8705,132.667,9,7943.375,3173.575
113,2.7561,0.365854,587.667,3.29268,42,15.9845,243.667,11,7015.547619047619,3011.3137254901962
112,2.8,0.35,560.0,3.225,41,16.4206,230.667,10,7019.634146341464,3002.6490066225165
152,3.04,0.34,866.667,3.22,51,22.5243,370.0,11,6255.313725490196,2858.470588235294
152,3.04,0.34,866.667,3.22,51,22.5243,370.0,11,6255.313725490196,2858.470588235294
161,2.92727,0.363636,1045.0,3.6,56,24.2694,454.333,13,6077.035714285715,2778.009708737864
161,2.92727,0.363636,1045.0,3.6,56,24.2694,454.333,13,6077.035714285715,2767.5170731707317
161,2.92727,0.363636,1045.0,3.6,56,24.2694,454.333,13,6077.035714285715,2755.377990430622
0,,,0.0,,1,0.0,0.0,0,0.0,91.35714285714286
0,,,0.0,,1,0.0,0.0,0,11092.0,398.62068965517244
9,1.8,0.2,11.6667,1.4,6,0.75,1.33333,3,2943.1666666666665,1926.0
9,1.8,0.2,11.6667,1.4,6,0.75,1.33333,3,2943.1666666666665,1627.857142857143
10,1.66667,0.333333,16.0,1.5,7,0.571429,2.0,3,2616.285714285714,1563.0
10,1.66667,0.333333,16.0,1.5,7,0.571429,2.0,3,2616.285714285714,2339.9411764705883
9,1.8,0.2,11.6667,1.4,6,0.75,1.33333,3,2943.1666666666665,2445.25
13,1.625,0.375,26.6667,1.875,9,0.75,5.33333,4,2920.5555555555557,2209.4545454545455
14,2.0,0.571429,21.0,1.85714,8,0.0,3.0,4,2741.625,2107.4285714285716
14,2.0,0.571429,21.0,1.85714,8,0.0,3.0,4,2741.625,2107.4285714285716
14,2.0,0.571429,21.0,1.85714,8,0.0,3.0,4,2741.625,2107.4285714285716
17,2.125,0.5,26.6667,1.875,9,1.95455,5.33333,4,3031.4444444444443,1467.6764705882354
14,2.0,0.571429,21.0,1.85714,8,0.0,3.0,4,2741.625,2107.4285714285716
46,2.55556,0.388889,120.0,2.61111,19,7.62208,40.3333,8,2286.5789473684213,1523.741935483871
48,2.4,0.45,146.667,2.65,21,6.54844,50.3333,8,4231.952380952381,2139.5151515151515
44,2.31579,0.421053,133.0,2.68421,20,5.92934,46.0,8,4355.45,2175.4375
48,2.18182,0.454545,176.0,3.36364,23,7.21273,64.6667,10,4887.521739130435,2392.3424657534247
54,2.34783,0.434783,191.667,3.0,24,8.33435,69.3333,9,4936.708333333333,2412.16
55,2.29167,0.458333,208.0,3.125,25,7.93194,76.0,9,4912.12,2382.8076923076924
0,,,0.0,,1,0.0,0.0,0,0.0,0.0
7,1.75,0.0,8.0,1.25,5,0.0,0.666667,3,2224.8,646.0
2,1.0,0.0,2.66667,1.5,3,0.0,0.0,2,3593.6666666666665,951.6153846153846
10,1.66667,0.333333,16.0,1.16667,7,0.0,1.33333,3,1709.5714285714287,601.52
10,1.66667,0.333333,16.0,1.16667,7,0.0,1.33333,3,1709.5714285714287,601.52
95,2.96875,0.25,362.667,2.78125,33,15.4094,137.333,8,1305.1818181818182,587.1260504201681
122,3.8125,0.25,362.667,2.6875,33,17.1916,136.667,8,1305.1818181818182,590.5169491525423
102,2.91429,0.257143,431.667,2.88571,36,16.1372,169.333,8,1215.5,566.5426356589147
132,3.77143,0.257143,431.667,2.8,36,17.822,168.667,8,1215.5,573.496062992126
119,2.76744,0.302326,645.0,3.4186,44,20.959,266.333,10,1058.7045454545455,495.7090909090909
119,2.76744,0.302326,645.0,3.4186,44,20.959,266.333,10,1058.7045454545455,498.7317073170732
124,2.81818,0.318182,674.667,3.47727,45,22.9246,279.0,10,1038.9777777777779,492.8959537572254
124,2.81818,0.318182,674.667,3.47727,45,22.9246,279.0,10,1038.9777777777779,501.5147928994083
125,2.84091,0.295455,674.667,3.27273,45,22.9877,278.667,9,1038.9777777777779,498.0232558139535
135,2.8125,0.291667,800.0,3.52083,49,25.5429,336.0,10,1103.142857142857,514.6382978723404
135,2.8125,0.291667,800.0,3.52083,49,25.5429,336.0,10,1103.142857142857,510.2139037433155
139,2.78,0.32,866.667,3.64,51,26.5277,366.333,10,1066.0,499.8489583333333
139,2.78,0.32,866.667,3.64,51,26.5277,366.333,10,1066.0,503.96315789473687
142,2.73077,0.326923,936.0,3.78846,53,26.6615,399.0,11,1031.0566037735848,492.33838383838383
142,2.73077,0.326923,936.0,3.78846,53,26.6615,399.0,11,1031.0566037735848,495.61224489795916
190,3.39286,0.321429,1082.67,4.53571,57,31.6462,469.333,13,1264.6842105263158,562.9154929577464
187,3.66667,0.313725,901.0,3.58824,52,27.7453,381.333,10,1244.4038461538462,551.6288659793814
8,1.6,0.6,11.6667,1.8,6,0.0,1.66667,4,2953.5,1161.4
190,3.39286,0.321429,1082.67,4.53571,57,31.6462,469.333,13,1264.6842105263158,562.9154929577464
207,3.33871,0.322581,1322.67,4.80645,63,34.3958,581.667,13,1809.111111111111,725.9473684210526
198,3.3,0.316667,1240.0,4.75,61,32.7135,543.333,13,1517.032786885246,641.4107142857143
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
2,1.0,0.5,2.66667,1.0,3,0.0,0.0,2,728.0,396.7142857142857
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,920.5,405.6666666666667
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
27,2.25,0.5,56.0,2.5,13,2.94026,16.3333,6,454.7692307692308,287.60869565217394
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
26,2.16667,0.416667,56.0,2.83333,13,2.70589,15.6667,6,454.7692307692308,292.38461538461536
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
27,2.25,0.5,56.0,2.5,13,2.94026,16.3333,6,454.7692307692308,305.89130434782606
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
32,2.46154,0.538462,65.0,2.07692,14,4.34626,18.6667,7,762.1428571428571,728.82
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,920.5,405.6666666666667
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
42,3.0,0.285714,74.6667,2.5,15,5.20724,22.3333,7,660.4666666666667,357.28846153846155
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
39,3.0,0.307692,65.0,2.53846,14,4.29283,18.6667,7,695.3571428571429,360.921568627451
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
58,2.7619,0.380952,161.0,2.52381,22,9.41076,54.6667,8,699.9090909090909,361.0131578947368
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
61,2.77273,0.409091,176.0,2.59091,23,9.34271,61.3333,9,680.3478260869565,352.5125
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
1,1.0,1.0,1.0,1.0,2,0.0,0.0,1,436.5,278.57142857142856
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
2,1.0,0.5,2.66667,1.0,3,0.0,0.0,2,879.0,828.4
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,850.5,816.4444444444445
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
76,3.30435,0.217391,191.667,2.04348,24,13.7482,66.3333,7,488.2083333333333,350.7142857142857
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
96,3.42857,0.392857,280.0,3.0,29,10.5214,105.0,11,2143.1724137931033,781.06
76,3.30435,0.217391,191.667,2.04348,24,13.7482,66.3333,7,488.2083333333333,350.7142857142857
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
76,3.30435,0.217391,191.667,2.04348,24,13.7482,66.3333,7,488.2083333333333,350.7142857142857
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
96,4.0,0.25,208.0,2.0,25,14.5175,71.6667,7,494.24,350.5189873417722
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
62,3.26316,0.263158,133.0,1.84211,20,10.3096,42.3333,6,487.55,354.9117647058824
253,4.14754,0.311475,1281.0,4.21311,62,34.5424,561.0,11,1519.741935483871,646.0488888888889
89,3.56,0.36,225.0,2.8,26,10.6193,80.6667,10,2351.4615384615386,837.7362637362637
62,3.26316,0.263158,133.0,1.84211,20,10.3096,42.3333,6,487.55,354.9117647058824
